fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,,
7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.705764851,0.086574323
8,0.18,0.37,1.3,0.04,15,96,0.9912,3.06,0.61,12.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.63398842,0.401941316
6.5,0.22,0.34,12,0.053,55,177,0.9983,3.52,0.44,9.9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.155750067,0.024258083
7.4,0.18,0.4,1.6,0.047,22,102,0.9937,3.28,0.44,10.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.033420933,1.067958825
6.5,0.52,0.17,1.4,0.047,5,26,0.9932,3.26,0.32,10,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.1188875,1.251909237
7,0.15,0.38,2.2,0.047,33,96,0.9928,3.13,0.39,10.4,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.092941907,3.636870569
5.9,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.675387072,0.456147696
8.1,0.45,0.34,8.3,0.037,33,216,0.9976,3.31,0.64,9.7,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.506230422,0.25626924
5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.667815877,0.445978045
6.4,0.5,0.16,12.9,0.042,26,138,0.9974,3.28,0.33,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.328404285,0.107849374
6.7,0.105,0.32,12.4,0.051,34,106,0.998,3.54,0.45,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.289397584,0.083750962
6,0.4,0.3,1.6,0.047,30,117,0.9931,3.17,0.48,10.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.464738465,0.286504911
6.6,0.25,0.39,1.45,0.04,40,89,0.9911,3.35,0.4,11.4,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.451577925,0.300766772
9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.521309641,0.271763741
9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.929432926,0.863845565
6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.320428343,0.461817637
6.5,0.115,0.29,1.95,0.038,73,166,0.989,3.12,0.25,12.9,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,7.188971071,0.035710066
6.4,0.125,0.29,5.85,0.042,24,99,0.992,3.23,0.32,12,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.810522007,0.03590191
5.7,0.1,0.27,1.3,0.047,21,100,0.9928,3.27,0.46,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.932137952,0.868881161
7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.552231988,0.200496193
6.9,0.2,0.28,1.2,0.048,36,159,0.9936,3.19,0.43,9.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.596162892,0.16308441
6.9,0.23,0.34,4,0.047,24,128,0.9944,3.2,0.52,9.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.793611499,0.042596213
6.8,0.39,0.31,14.35,0.043,28,162,0.9988,3.17,0.54,9.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.551524428,0.304179194
8.7,0.22,0.42,2.3,0.053,27,114,0.994,2.99,0.43,10,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.742677653,0.551570096
7.4,0.41,0.34,4.7,0.042,19,127,0.9953,3.25,0.42,10.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.50733864,0.257392495
6.7,0.25,0.34,12.85,0.048,30,161,0.9986,3.44,0.47,9.5,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.938307996,0.003805903
6,0.26,0.42,5.2,0.027,70,178,0.9914,3.4,0.4,12.3,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.94686829,1.109086399
6.1,0.31,0.37,8.4,0.031,70,170,0.9934,3.42,0.4,11.7,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.719291057,1.640215395
9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.581455555,0.338090563
9,0.31,0.49,6.9,0.034,26,91,0.9937,2.99,0.34,11.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.260076101,1.58779178
8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.228203923,0.052077031
9.3,0.34,0.49,7.3,0.052,30,146,0.998,3.17,0.61,10.2,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.65055162,0.423217411
9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.581455555,0.338090563
7.2,0.24,0.3,1.6,0.048,27,131,0.9933,3.25,0.45,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.921551751,0.84925763
7.2,0.25,0.32,1.5,0.047,27,132,0.9933,3.26,0.44,10.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.895723706,0.802320957
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.558937493,0.312411121
9.1,0.27,0.32,1.1,0.031,15,151,0.9936,3.03,0.41,10.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.720912756,0.519715202
8.9,0.34,0.32,1.3,0.041,12,188,0.9953,3.17,0.49,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.245700679,0.060368824
7,0.17,0.37,5.7,0.025,29,111,0.9938,3.2,0.49,10.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.36516789,0.133347588
6.7,0.25,0.23,7.2,0.038,61,220,0.9952,3.14,0.35,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.806115542,0.649822267
6.9,0.32,0.17,7.6,0.042,69,219,0.9959,3.13,0.4,8.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.554688047,0.307678829
6.8,0.32,0.18,7.5,0.041,71,223,0.9959,3.14,0.41,8.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.558937493,0.312411121
6.1,0.6,0,1.3,0.042,24,79,0.9937,3.31,0.38,9.4,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,4.86563751,0.749328299
5.3,0.395,0.07,1.3,0.035,26,102,0.992,3.5,0.35,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.790304798,0.043972078
7.9,0.16,0.3,4.8,0.037,37,171,0.9967,3.47,0.44,9,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.756468143,3.085180338
7.6,0.33,0.36,2.1,0.034,26,172,0.9944,3.42,0.48,10.5,4,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.784541,3.18458658
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.706987407,0.08585638
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.706987407,0.08585638
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.714233111,0.081662715
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.706987407,0.08585638
7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.078859401,0.006218805
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.706987407,0.08585638
6.6,0.25,0.41,7.4,0.043,29,151,0.9946,3.15,0.6,10.2,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.108184896,0.79533418
5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.714233111,0.081662715
8.2,0.23,0.49,0.9,0.057,15,73,0.9928,3.07,0.38,10.4,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.820658622,0.03216333
6,0.24,0.32,6.3,0.03,34,129,0.9946,3.52,0.41,10.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.190596955,1.417521108
6.1,0.45,0.27,0.8,0.039,13,82,0.9927,3.23,0.32,9.5,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.145996856,0.021315082
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.960335984,0.001573234
7.2,0.2,0.38,1,0.037,21,74,0.9918,3.21,0.37,11,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.189759673,1.415528079
7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.078859401,0.006218805
7.7,0.25,0.43,4.5,0.062,20,115,0.9966,3.38,0.5,9.9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.663703843,0.113095105
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,4.949523735,0.002547853
7.6,0.21,0.44,1.9,0.036,10,119,0.9913,3.01,0.7,12.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.716917685,0.513970967
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.41546987,2.003554954
7.2,0.26,0.26,12.7,0.036,49,214,0.9986,3.41,0.5,10,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.097379643,0.009482795
6.4,0.25,0.41,8.6,0.042,57,173,0.9965,3,0.44,9.1,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.586949132,0.344509284
6.3,0.32,0.35,11.1,0.039,29,198,0.9984,3.36,0.5,9.4,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.597892953,1.965904172
6.8,0.25,0.29,2,0.042,19,189,0.9952,3.46,0.54,10.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.717438027,0.079841268
9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.041061464,0.001686044
7.2,0.2,0.25,4.5,0.044,31,109,0.9949,3.23,0.36,9.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.729643346,0.532379412
8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,4.949523735,0.002547853
7.5,0.42,0.45,9.1,0.029,20,125,0.996,3.12,0.36,10.1,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.574396255,0.181138548
7.4,0.22,0.33,2,0.045,31,101,0.9931,3.42,0.55,11.4,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.41546987,2.003554954
6.4,0.26,0.3,2.2,0.025,33,134,0.992,3.21,0.47,10.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.099727816,0.009945637
7.9,0.46,0.32,4.1,0.033,40,138,0.9912,3.18,0.44,12.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.525266882,0.225371533
6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.464053619,0.215345762
7.5,0.32,0.37,1.2,0.048,22,184,0.9938,3.09,0.43,9.3,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.300598462,0.090359435
6.6,0.21,0.38,2.2,0.026,40,104,0.9914,3.25,0.4,11.1,8,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.414409532,2.514097131
7.1,0.21,0.3,1.4,0.037,45,143,0.9932,3.13,0.33,9.9,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.76086473,0.057185678
7.6,0.26,0.47,1.6,0.068,5,55,0.9944,3.1,0.45,9.6,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.410586479,0.168581257
7.6,0.21,0.44,1.9,0.036,10,119,0.9913,3.01,0.7,12.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.716917685,0.513970967
6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.133043996,0.751612713
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.756269071,0.059404766
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.909855635,1.188414737
6.2,0.37,0.22,8.3,0.025,36,216,0.9964,3.33,0.6,9.6,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.672407933,0.107316563
7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.855601761,0.020850851
6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.133043996,0.751612713
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.909855635,1.188414737
7.1,0.26,0.32,14.45,0.074,29,107,0.998,2.96,0.42,9.2,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.756269071,0.059404766
7.4,0.25,0.37,6.9,0.02,14,93,0.9939,3,0.48,10.7,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.116606723,0.780383681
6.8,0.18,0.37,1.5,0.027,37,93,0.992,3.3,0.45,10.8,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.337563816,0.11394933
7,0.17,0.37,1.5,0.028,26,75,0.9922,3.3,0.46,10.8,7,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,6.311431667,0.474126349
6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.494769807,0.244797162
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6,150.3660964,0.075711946,-1.863177099,0.022090197,0.081482799,-0.247276584,0.003732765,-0.000285747,-150.2841705,0.686343707,0.631476458,0.193475709,5.952763853,0.002231254
