fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,guess,
9.2,0.41,0.5,2.5,0.055,12,25,0.9952,3.34,0.79,13.3,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.93076777,0.004793102
8.9,0.4,0.51,2.6,0.052,13,27,0.995,3.32,0.9,13.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,7.075718752,0.005733329
8.7,0.69,0.31,3,0.086,23,81,1.0002,3.48,0.74,11.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.798913924,0.04043561
6.5,0.39,0.23,8.3,0.051,28,91,0.9952,3.44,0.55,12.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.280828393,0.078864586
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.289033685,2.92740573
7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.310655073,0.475196428
7.2,0.34,0.32,2.5,0.09,43,113,0.9966,3.32,0.79,11.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.134651478,1.287433976
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,8,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.289033685,2.92740573
8.7,0.69,0.31,3,0.086,23,81,1.0002,3.48,0.74,11.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.798913924,0.04043561
7.8,0.52,0.25,1.9,0.081,14,38,0.9984,3.43,0.65,9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.310655073,0.475196428
10.4,0.44,0.73,6.55,0.074,38,76,0.999,3.17,0.85,12,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.56965092,0.18520033
10.4,0.44,0.73,6.55,0.074,38,76,0.999,3.17,0.85,12,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.56965092,0.18520033
10.5,0.26,0.47,1.9,0.078,6,24,0.9976,3.18,1.04,10.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.653242837,0.12024053
10.5,0.24,0.42,1.8,0.077,6,22,0.9976,3.21,1.05,10.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.659947077,0.11563599
10.2,0.49,0.63,2.9,0.072,10,26,0.9968,3.16,0.78,12.5,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.630133898,0.136800934
10.4,0.24,0.46,1.8,0.075,6,21,0.9976,3.25,1.02,10.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.612483688,0.150168892
11.2,0.67,0.55,2.3,0.084,6,13,1,3.17,0.71,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.519681771,0.230705601
10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.653539493,0.120034883
13.3,0.29,0.75,2.8,0.084,23,43,0.9986,3.04,0.68,11.4,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.521290081,0.229163187
12.4,0.42,0.49,4.6,0.073,19,43,0.9978,3.02,0.61,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.865877035,0.74974304
10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.653539493,0.120034883
10.7,0.4,0.48,2.1,0.125,15,49,0.998,3.03,0.81,9.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.891506497,0.01177084
10.5,0.51,0.64,2.4,0.107,6,15,0.9973,3.09,0.66,11.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.277467708,0.522052913
10.5,0.51,0.64,2.4,0.107,6,15,0.9973,3.09,0.66,11.8,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.277467708,0.522052913
8.5,0.655,0.49,6.1,0.122,34,151,1.001,3.31,1.14,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.387606745,0.150238988
12.5,0.6,0.49,4.3,0.1,5,14,1.001,3.25,0.74,11.9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.281717181,0.07936457
10.4,0.61,0.49,2.1,0.2,5,16,0.9994,3.16,0.63,8.4,3,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.973458964,3.894540284
10.9,0.21,0.49,2.8,0.088,11,32,0.9972,3.22,0.68,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.589651913,0.347689378
7.3,0.365,0.49,2.5,0.088,39,106,0.9966,3.36,0.78,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.035489488,1.07223848
9.8,0.25,0.49,2.7,0.088,15,33,0.9982,3.42,0.9,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.155786888,0.024269555
7.6,0.41,0.49,2,0.088,16,43,0.998,3.48,0.64,9.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.365598802,0.133662484
8.2,0.39,0.49,2.3,0.099,47,133,0.9979,3.38,0.99,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.788977752,0.622485893
9.3,0.4,0.49,2.5,0.085,38,142,0.9978,3.22,0.55,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.327835166,0.107475896
9.2,0.43,0.49,2.4,0.086,23,116,0.9976,3.23,0.64,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.417671045,0.174449101
10.4,0.64,0.24,2.8,0.105,29,53,0.9998,3.24,0.67,9.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.570663281,0.325656581
7.3,0.365,0.49,2.5,0.088,39,106,0.9966,3.36,0.78,11,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.035489488,1.07223848
7,0.38,0.49,2.5,0.097,33,85,0.9962,3.39,0.77,11.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.13140128,0.017266296
8.2,0.42,0.49,2.6,0.084,32,55,0.9988,3.34,0.75,8.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.45541537,0.29657242
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.451967869,0.204274954
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.221380264,0.049009221
11.9,0.38,0.49,2.7,0.098,12,42,1.0004,3.16,0.61,10.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.90493803,0.818912838
11.9,0.38,0.49,2.7,0.098,12,42,1.0004,3.16,0.61,10.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.90493803,0.818912838
10.3,0.27,0.24,2.1,0.072,15,33,0.9956,3.22,0.66,12.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.898288378,0.80692201
10,0.48,0.24,2.7,0.102,13,32,1,3.28,0.56,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.640951927,0.128915519
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.221380264,0.049009221
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.451967869,0.204274954
8.1,0.825,0.24,2.1,0.084,5,13,0.9972,3.37,0.77,10.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.657177667,0.117527152
12.9,0.35,0.49,5.8,0.066,5,35,1.0014,3.2,0.66,12,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.552673151,0.20010131
11.2,0.5,0.74,5.15,0.1,5,17,0.9996,3.22,0.62,11.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.041877629,1.085508993
9.2,0.59,0.24,3.3,0.101,20,47,0.9988,3.26,0.67,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.509937167,0.260035914
9.5,0.46,0.49,6.3,0.064,5,17,0.9988,3.21,0.73,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.227773054,0.051880564
9.3,0.715,0.24,2.1,0.07,5,20,0.9966,3.12,0.59,9.9,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.545655753,0.297740201
11.2,0.66,0.24,2.5,0.085,16,53,0.9993,3.06,0.72,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.983013225,0.000288551
14.3,0.31,0.74,1.8,0.075,6,15,1.0008,2.86,0.79,8.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.857945958,0.020179351
9.1,0.47,0.49,2.6,0.094,38,106,0.9982,3.08,0.59,9.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.352551454,0.124292528
7.5,0.55,0.24,2,0.078,10,28,0.9983,3.45,0.78,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.54375354,0.208160832
10.6,0.31,0.49,2.5,0.067,6,21,0.9987,3.26,0.86,10.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.36581746,0.133822414
12.4,0.35,0.49,2.6,0.079,27,69,0.9994,3.12,0.75,10.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.154721627,0.023938782
9,0.53,0.49,1.9,0.171,6,25,0.9975,3.27,0.61,9.4,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.288628115,0.506049959
6.8,0.51,0.01,2.1,0.074,9,25,0.9958,3.33,0.56,9.5,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.514433089,0.235775225
9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.88737036,0.012685436
9.5,0.46,0.24,2.7,0.092,14,44,0.998,3.12,0.74,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.897750872,0.010454884
5,1.04,0.24,1.6,0.05,32,96,0.9934,3.74,0.62,11.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.227695638,0.051845304
15.5,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.204353024,1.450466208
15.5,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.204353024,1.450466208
10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.159124273,0.025320534
15.6,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.207490727,1.458033856
10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.159124273,0.025320534
13,0.47,0.49,4.3,0.085,6,47,1.0021,3.3,0.68,12.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.488642166,0.238771166
12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.07426442,1.154044044
9,0.44,0.49,2.4,0.078,26,121,0.9978,3.23,0.58,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.270899032,0.073386286
9,0.54,0.49,2.9,0.094,41,110,0.9982,3.08,0.61,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.324433953,0.10525739
7.6,0.29,0.49,2.7,0.092,25,60,0.9971,3.31,0.61,10.1,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.818440515,0.032963847
13,0.47,0.49,4.3,0.085,6,47,1.0021,3.3,0.68,12.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.488642166,0.238771166
12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.07426442,1.154044044
8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.906711549,1.195279638
8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.906711549,1.195279638
9.8,0.5,0.49,2.6,0.25,5,20,0.999,3.31,0.79,10.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.702196443,0.088686959
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.105524505,0.011135421
11.5,0.35,0.49,3.3,0.07,10,37,1.0003,3.32,0.91,11,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.398614552,0.158893561
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.105524505,0.011135421
10.2,0.24,0.49,2.4,0.075,10,28,0.9978,3.14,0.61,10.4,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.160872826,1.347625717
10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.394714511,1.945228567
10.6,0.34,0.49,3.2,0.078,20,78,0.9992,3.19,0.7,10,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.87916603,0.014600848
12.3,0.27,0.49,3.1,0.079,28,46,0.9993,3.2,0.8,10.2,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.285156492,0.081314225
9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,4,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.613834783,2.604462707
8.8,0.44,0.49,2.8,0.083,18,111,0.9982,3.3,0.6,9.5,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.324617952,0.105376814
8.8,0.47,0.49,2.9,0.085,17,110,0.9982,3.29,0.6,9.8,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.375894008,0.141296305
10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.858736648,0.019955335
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.499090699,0.249091526
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.499090699,0.249091526
11.7,0.49,0.49,2.2,0.083,5,15,1,3.19,0.43,9.2,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.383014965,0.146700464
12,0.28,0.49,1.9,0.074,10,21,0.9976,2.98,0.66,9.9,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.168047119,0.692145596
11.8,0.33,0.49,3.4,0.093,54,80,1.0002,3.3,0.76,10.7,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.229498859,0.593672008
7.6,0.51,0.24,2.4,0.091,8,38,0.998,3.47,0.66,9.6,6,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,5.445784897,0.30715438
11.1,0.31,0.49,2.7,0.094,16,47,0.9986,3.12,1.02,10.6,7,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,6.471595701,0.279211103
7.3,0.73,0.24,1.9,0.108,18,102,0.9967,3.26,0.59,9.3,5,22.04878792,0.031377027,-1.083590259,-0.182563948,0.01633127,-1.874225158,0.004361333,-0.00326458,-17.88116379,-0.413653144,0.916334413,0.276197699,4.955744656,0.001958535
